PRODUTO;UNIDADE;ANO;REGIÃO;ESTADO;JAN;FEV;MAR;ABR;MAI;JUN;JUL;AGO;SET;OUT;NOV;DEZ;TOTAL
MAR (bep);bep;2003;REGIÃO NORDESTE;BAHIA;0;0;0;0;0;0;0;0;0;0;0;0;0
MAR (bep);bep;2003;REGIÃO SUDESTE;ESPÍRITO SANTO;0;0;0;0;0;0;0;0;0;0;0;0;0
MAR (bep);bep;2003;REGIÃO SUDESTE;RIO DE JANEIRO;25751,775;73460,66;122417,54;118204,765;117317,865;35539,35;105446,075;117260,85;103646,935;61588,87;4257,12;0;884891,805
MAR (bep);bep;2003;REGIÃO SUDESTE;SÃO PAULO;0;0;0;0;0;0;0;0;0;0;0;0;0
MAR (bep);bep;2003;REGIÃO SUL;PARANÁ;0;0;0;0;0;0;0;0;0;0;0;0;0
TERRA (bep);bep;2004;REGIÃO NORTE;AMAZONAS;1501477,355;1491740,46;1591123,94;1534476,37;1542388,785;1540557,97;1599340,435;1671280,695;1513798,93;1509193,385;1477531,055;1399686,575;18372595,955
TERRA (bep);bep;2004;REGIÃO NORDESTE;MARANHÃO;0;0;0;0;0;0;0;0;0;0;0;0;0
TERRA (bep);bep;2004;REGIÃO NORDESTE;CEARÁ;0;0;0;0;0;0;0;0;0;0;0;0;0
TERRA (bep);bep;2004;REGIÃO NORDESTE;RIO GRANDE DO NORTE;1615,425;9578,52;0;3287,865;4871,615;3712,31;1811,81;2343,95;2356,62;1495,06;1292,34;2020,865;34386,38
TERRA (bep);bep;2004;REGIÃO NORDESTE;ALAGOAS;61084,16055;99894,70183;78515,30582;97664,23702;115415,255445;75513,59277;153959,36563;143992,060345;117064,876775;56107,973705;71990,94;130000,997455;1201203,467345
TERRA (bep);bep;2004;REGIÃO NORDESTE;SERGIPE;5216,6191;5649,801332;4862,3659;4757,0522265;5842,6887785;5596,6487815;5271,30282;5320,278705;4569,98031;5393,4916665;5283,39;1256,464895;59020,084515
TERRA (bep);bep;2004;REGIÃO NORDESTE;BAHIA;93799,5576;120656,314975;119344,79893;117884,27735;118391,641165;81552,855965;100045,835925;98459,057795;16750,531875;25099,580415;22413,23;20469,70268;934867,384675
TERRA (bep);bep;2004;REGIÃO SUDESTE;ESPÍRITO SANTO;0;0;0;0;0;0;0;0;0;0;0;0;0
TERRA (bep);bep;2004;REGIÃO SUDESTE;RIO DE JANEIRO;0;0;0;0;0;0;0;0;0;0;0;0;0
TERRA (bep);bep;2004;REGIÃO SUDESTE;SÃO PAULO;0;0;0;0;0;0;0;0;0;0;0;0;0
TERRA (bep);bep;2004;REGIÃO SUL;PARANÁ;0;0;0;0;0;0;0;0;0;0;0;0;0
MAR (bep);bep;2004;REGIÃO NORTE;AMAZONAS;0;0;0;0;0;0;0;0;0;0;0;0;0
MAR (bep);bep;2004;REGIÃO NORDESTE;MARANHÃO;0;0;0;0;0;0;0;0;0;0;0;0;0
MAR (bep);bep;2004;REGIÃO NORDESTE;CEARÁ;0;0;0;0;0;0;0;0;0;0;0;0;0
MAR (bep);bep;2004;REGIÃO NORDESTE;RIO GRANDE DO NORTE;25834,13;30173,605;21545,335;13518,89;25403,35;22590,61;9749,565;7817,39;9502,5;7494,305;8216,495;8780,31;190626,485
