PRODUTO;UNIDADE;ANO;REGIÃO;ESTADO;JAN;FEV;MAR;ABR;MAI;JUN;JUL;AGO;SET;OUT;NOV;DEZ;TOTAL
TERRA (mil m3);mil m3;2014;REGIÃO NORTE;AMAZONAS;10964,44099;9216,17399;10951,58898;11221,23299;8259,82799;8034,52298;10740,99299;11881,71099;9661,14799;8706,25999;6060,35799;8797,42198;114495,67985
TERRA (mil m3);mil m2;2014;REGIÃO NORDESTE;MARANHÃO;214,71142;258,9128;119,04566;160,83;182,537;205,5653;202,972;286,55;196,237;174,4383;142,01559;134,14495;2277,96002
TERRA (mil m3);mil m3;2014;REGIÃO NORDESTE;CEARÁ;27,52999;25,36894;26,9262;26,06087;23,74296;24,77896;25,47312;27,69129;32,89277;37,81835;38,27368;39,48738;356,04451
TERRA (mil m3);mil m3;2014;REGIÃO NORDESTE;RIO GRANDE DO NORTE;1416,12289;1295,13018;1503,44011;1426,52479;1394,38574;1314,28572;1428,65015;1423,94781;1298,56389;1642,55743;1657,36968;1718,14312;17519,12151
TERRA (mil m3);mil m3;2014;REGIÃO NORDESTE;ALAGOAS;535,96249;546,52705;346,1513;396,90967;429,2907;490,70059;477,35667;383,19015;399,45043;420,79265;418,75204;509,13866;5354,2224
TERRA (mil m3);mil m3;2014;REGIÃO NORDESTE;SERGIPE;649,84765;548,4012;760,89316;819,14025;678,43149;666,59801;692,11198;820,73861;733,90872;1044,25335;861,3704;555,484;8831,17882
TERRA (mil m3);mil m3;2014;REGIÃO NORDESTE;BAHIA;3885,46478;2967,9764;4540,13683;4106,70835;4021,05249;4238,32717;3553,14846;4009,89116;3704,42657;4161,86752;3661,90641;3676,19614;46527,10228
TERRA (mil m3);mil m3;2014;REGIÃO SUDESTE;ESPÍRITO SANTO;630,24211;536,6344;668,5548;725,18526;741,50702;793,23527;824,05607;750,88077;683,88546;770,09652;666,43644;696,5619;8487,27602
TERRA (mil m3);mil m3;2014;REGIÃO SUDESTE;RIO DE JANEIRO;0;0;0;0;0;0;0;0;0;0;0;0;0
TERRA (mil m3);mil m3;2014;REGIÃO SUDESTE;SÃO PAULO;0;0;0;0;0;0;0;0;0;0;0;0;0
