PRODUTO;UNIDADE;ANO;REGIÃO;ESTADO;JAN;FEV;MAR;ABR;MAI;JUN;JUL;AGO;SET;OUT;NOV;DEZ;TOTAL
TERRA (mil m3);mil m3;2003;REGIÃO NORDESTE;BAHIA;17045;17527;19976;16055;16116;17444;13795;13020;13750;12916;10543,1;12310,93;180498,03
TERRA (mil m3);mil m3;2003;REGIÃO SUDESTE;ESPÍRITO SANTO;0;0;0;0;0;0;0;0;0;0;0;0;0
TERRA (mil m3);mil m3;2003;REGIÃO SUDESTE;RIO DE JANEIRO;0;0;0;0;0;0;0;0;0;0;0;0;0
TERRA (mil m3);mil m3;2003;REGIÃO SUDESTE;SÃO PAULO;0;0;0;0;0;0;0;0;0;0;0;0;0
TERRA (mil m3);mil m3;2003;REGIÃO SUL;PARANÁ;0;0;0;0;0;0;0;0;0;0;0;0;0
MAR (mil m3);mil m3;2003;REGIÃO NORTE;AMAZONAS;0;0;0;0;0;0;0;0;0;0;0;0;0
MAR (mil m3);mil m3;2003;REGIÃO NORDESTE;MARANHÃO;0;0;0;0;0;0;0;0;0;0;0;0;0
MAR (mil m3);mil m3;2003;REGIÃO NORDESTE;CEARÁ;0;0;0;0;0;0;0;0;0;0;0;0;0
MAR (mil m3);mil m3;2003;REGIÃO NORDESTE;RIO GRANDE DO NORTE;12898;0;0;0;0;0;0;8548;8661;10030;6588;7313;54038
MAR (mil m3);mil m3;2003;REGIÃO NORDESTE;ALAGOAS;0;0;0;0;0;0;0;0;0;0;0;0;0
MAR (mil m3);mil m3;2003;REGIÃO NORDESTE;SERGIPE;24373,96;12988,4;15623,35;9385,25;15906,85;18168,91;12986,47;14939;13758;18450;17765,38;8156,56;182502,13
MAR (mil m3);mil m3;2003;REGIÃO NORDESTE;BAHIA;0;0;0;0;0;0;0;0;0;0;0;0;0
MAR (mil m3);mil m3;2003;REGIÃO SUDESTE;ESPÍRITO SANTO;0;0;0;0;0;0;0;0;0;0;0;0;0
MAR (mil m3);mil m3;2003;REGIÃO SUDESTE;RIO DE JANEIRO;4065;11596;19324;18659;18519;5610;16645;18510;16361;9722;672;0;139683
MAR (mil m3);mil m3;2003;REGIÃO SUDESTE;SÃO PAULO;0;0;0;0;0;0;0;0;0;0;0;0;0
MAR (mil m3);mil m3;2003;REGIÃO SUL;PARANÁ;0;0;0;0;0;0;0;0;0;0;0;0;0
TERRA (mil m3);mil m3;2004;REGIÃO NORTE;AMAZONAS;237013;235476;251164;242222;243471;243182;252461;263817;238958;238231;233233;220945;2900173
TERRA (mil m3);mil m3;2004;REGIÃO NORDESTE;MARANHÃO;0;0;0;0;0;0;0;0;0;0;0;0;0
TERRA (mil m3);mil m3;2004;REGIÃO NORDESTE;CEARÁ;0;0;0;0;0;0;0;0;0;0;0;0;0
