PRODUTO;UNIDADE;ANO;REGIÃO;ESTADO;JAN;FEV;MAR;ABR;MAI;JUN;JUL;AGO;SET;OUT;NOV;DEZ;TOTAL
TERRA (m3);m3;2017;REGIÃO NORDESTE;CEARÁ;6594,893;5598,973;5973,806;5804,508;5939,867;5838,305;6228,639;6021,848;5553,708;6130,756;5712,853;5814,087;71212,243
TERRA (m3);m3;2017;REGIÃO NORDESTE;RIO GRANDE DO NORTE;222583,25504;202161,41293;218484,87901;205792,34365;212982,55841;202339,75778;200699,66003;199749,70765;191058,03386;194625,72524;182197,45156;184680,01503;2417354,80019
TERRA (m3);m3;2017;REGIÃO NORDESTE;ALAGOAS;14370,82008;13779,04491;15560,73007;14537,90307;16727,17955;15555,89336;14736,22582;16085,67216;15661,70563;16179,36102;14705,10086;13180,85826;181080,49479
TERRA (m3);m3;2017;REGIÃO NORDESTE;SERGIPE;101562,53389;87500,53594;92257,37781;82237,21098;94276,08274;84505,87605;85725,83751;84034,91855;82700,64954;86206,26567;81359,90272;82491,64227;1044858,83367
TERRA (m3);m3;2017;REGIÃO NORDESTE;BAHIA;166364,64212;147343,16782;159712,93601;152355,94449;156059,92095;145928,51308;155546,48025;156001,15565;151412,25284;158031,86087;149033,25307;151400,94167;1849191,06882
TERRA (m3);m3;2017;REGIÃO SUDESTE;ESPÍRITO SANTO;57335,52971;49981,07629;50842,91468;46938,37001;49114,01151;50290,28263;52845,907;50499,75182;49164,42184;55332,41317;53039,60822;53233,36115;618617,64803
TERRA (m3);m3;2017;REGIÃO SUDESTE;RIO DE JANEIRO;0;0;0;0;0;0;0;0;0;0;0;0;0
TERRA (m3);m3;2017;REGIÃO SUDESTE;SÃO PAULO;0;0;0;0;0;0;0;0;0;0;0;0;0
TERRA (m3);m3;2017;REGIÃO SUL;PARANÁ;0;0;0;0;0;0;0;0;0;0;0;0;0
TERRA (m3);m3;2018;REGIÃO NORTE;AMAZONAS;95760,84;96673,81;101594,39;100162,8;106128,31;;;;;;;;500320,15
TERRA (m3);m3;2018;REGIÃO NORDESTE;MARANHÃO;246,57259;5,96806;0;16,92123;11,33401;;;;;;;;280,79589
TERRA (m3);m3;2018;REGIÃO NORDESTE;CEARÁ;5079,992;4610,66;5132,929;5146,387;4341,378;;;;;;;;24311,346
TERRA (m3);m3;2018;REGIÃO NORDESTE;RIO GRANDE DO NORTE;184972,3411;162256,83189;176232,32243;169766,19746;171790,49105;;;;;;;;865018,18393
TERRA (m3);m3;2018;REGIÃO NORDESTE;ALAGOAS;13419,95876;12926,68237;12403,46334;12416,60506;10835,90251;;;;;;;;62002,61204
TERRA (m3);m3;2018;REGIÃO NORDESTE;SERGIPE;82597,25157;70467,21531;71253,43887;64797,22888;64710,59892;;;;;;;;353825,73355
TERRA (m3);m3;2018;REGIÃO NORDESTE;BAHIA;152327,93919;134580,02093;143981,84053;137657,40225;139599,10995;;;;;;;;708146,31285
TERRA (m3);m3;2018;REGIÃO SUDESTE;ESPÍRITO SANTO;53222,50817;47880,53218;50780,52061;50821,89825;50607,33833;;;;;;;;253312,79754
TERRA (m3);m3;2018;REGIÃO SUDESTE;RIO DE JANEIRO;0;0;0;0;0;;;;;;;;0
TERRA (m3);m3;2018;REGIÃO SUDESTE;SÃO PAULO;0;0;0;0;0;;;;;;;;0
TERRA (m3);m3;2018;REGIÃO SUL;PARANÁ;0;0;0;0;0;;;;;;;;0
MAR (m3);m3;2000;REGIÃO NORTE;AMAZONAS;0;0;0;0;0;0;0;0;0;0;0;0;0
MAR (m3);m3;2000;REGIÃO NORDESTE;MARANHÃO;0;0;0;0;0;0;0;0;0;0;0;0;0
MAR (m3);m3;2000;REGIÃO NORDESTE;CEARÁ;59330;58483;63570;57204;58420;51237;50652;15604;49212;59260;55580;61656;640208
MAR (m3);m3;2000;REGIÃO NORDESTE;RIO GRANDE DO NORTE;55977;52581;59416;59742;67690;57511;57221;57868;56926;63144;54820;59287;702183
MAR (m3);m3;2000;REGIÃO NORDESTE;ALAGOAS;3698;3437;3906;3750;3440;3720;3750;3875;3750;3875;1993;4030;43224
MAR (m3);m3;2000;REGIÃO NORDESTE;SERGIPE;67457,34;60889,2;65116,84;61945,2;64808,09;62066,63;60013,49;61639,85;57961,17;55996,98;54130;53573;725597,79
MAR (m3);m3;2000;REGIÃO NORDESTE;BAHIA;22;78;119;133;245;392;734;30;0;0;0;0;1753
MAR (m3);m3;2000;REGIÃO SUDESTE;ESPÍRITO SANTO;1946;1784;1923;1789;1616;1710;1627;503;575;711;862;765;15811
MAR (m3);m3;2000;REGIÃO SUDESTE;RIO DE JANEIRO;4419166;3989914;4612185;4332032;4470457;4553809;4603720;4701117;5034889;5237275;5324772;5757441;57036777
MAR (m3);m3;2000;REGIÃO SUDESTE;SÃO PAULO;9062;9926;7072;6660;8582;6458;7038;6678;6574;6662;7458;7817;89987
MAR (m3);m3;2000;REGIÃO SUL;PARANÁ;24234;28399;29485;31085;29932;25632;23066;14819;13582;12705;11552;10369;254860
MAR (m3);m3;2001;REGIÃO NORTE;AMAZONAS;0;0;0;0;0;0;0;0;0;0;0;0;0
MAR (m3);m3;2001;REGIÃO NORDESTE;MARANHÃO;0;0;0;0;0;0;0;0;0;0;0;0;0
MAR (m3);m3;2001;REGIÃO NORDESTE;CEARÁ;59530;55364;66183;64308;65550;64893;66783;61870;60660;64274;58475;60153;748043
MAR (m3);m3;2001;REGIÃO NORDESTE;RIO GRANDE DO NORTE;62219;51348;48793;51826;51908;54901;49499;44626;44011;42978;46019;50872;599000
MAR (m3);m3;2001;REGIÃO NORDESTE;ALAGOAS;4030;3640;4030;3900;4030;3900;4030;4030;3900;4030;3900;4030;47450
MAR (m3);m3;2001;REGIÃO NORDESTE;SERGIPE;51501,66;46515;50699;48221;49062;51124;55798;53855;51132;52801;50067,49;52887;613663,15
MAR (m3);m3;2001;REGIÃO NORDESTE;BAHIA;0;0;0;0;0;0;0;0;0;0;0;0;0
MAR (m3);m3;2001;REGIÃO SUDESTE;ESPÍRITO SANTO;823;784;775;833;759;798;733;863;764;854;578;1347;9911
MAR (m3);m3;2001;REGIÃO SUDESTE;RIO DE JANEIRO;5260179;4863081;5012706;4865861;4682294;4968410;5196716;5105183;5000529;4552040;5195446;5786753;60489198
MAR (m3);m3;2001;REGIÃO SUDESTE;SÃO PAULO;7766;7547;7753;6149;6072;7023;7730;9149;6792;9442;6282;7129;88834
MAR (m3);m3;2001;REGIÃO SUL;PARANÁ;9597;7977;12332;14841;20896;13378;15505;14072;13007;12360;10776;10092;154833
MAR (m3);m3;2002;REGIÃO NORTE;AMAZONAS;0;0;0;0;0;0;0;0;0;0;0;0;0
MAR (m3);m3;2002;REGIÃO NORDESTE;MARANHÃO;0;0;0;0;0;0;0;0;0;0;0;0;0
MAR (m3);m3;2002;REGIÃO NORDESTE;CEARÁ;56805;53162;57596;48792;57082;55702;57625;56647;49910;53995;58708;62883;668907
MAR (m3);m3;2002;REGIÃO NORDESTE;RIO GRANDE DO NORTE;48330;49795;55637;53393;52161;46649;46944;60273;44348;49145;50622;48493;605790
MAR (m3);m3;2002;REGIÃO NORDESTE;ALAGOAS;4030;3640;4030;3873;3694;3900;4030;3445;3388;3720;3340;3025;44115
MAR (m3);m3;2002;REGIÃO NORDESTE;SERGIPE;52929;47615;51173;38348;29451;36290;44708;48760;46182;42526;38208;40609;516799
MAR (m3);m3;2002;REGIÃO NORDESTE;BAHIA;0;0;0;0;0;0;0;0;0;0;0;0;0
